sample_id,model,generation,batch,problem_key,verdict,n_violations,cwes,parse_error,timeout
llama/gen_1/00000/0259_1165_A._Remainder.cpp,llama,gen_1,00000,1165_A_Remainder,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0266_1304_E._1-Trees_and_Queries.cpp,llama,gen_1,00000,1304_E_1-Trees_and_Queries,TIMEOUT,0,,False,True
llama/gen_1/00000/0239_p00676_KND_is_So_Sexy.cpp,llama,gen_1,00000,p00676_KND_is_So_Sexy,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0232_p03612_AtCoder_Beginner_Contest_072_-_Derangement.cpp,llama,gen_1,00000,p03612_AtCoder_Beginner_Contest_072_-_Derangement,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0014_1354_F._Summoning_Minions.cpp,llama,gen_1,00000,1354_F_Summoning_Minions,TIMEOUT,0,,False,True
llama/gen_1/00000/0242_p01083_RedBlue.cpp,llama,gen_1,00000,p01083_RedBlue,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0096_1320_F._Blocks_and_Sensors.cpp,llama,gen_1,00000,1320_F_Blocks_and_Sensors,SUCCESS,0,,False,False
llama/gen_1/00000/0243_p01219_Private_Teacher.cpp,llama,gen_1,00000,p01219_Private_Teacher,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0262_1219_H._Function_Composition.cpp,llama,gen_1,00000,1219_H_Function_Composition,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0240_p00819_Unreliable_Message.cpp,llama,gen_1,00000,p00819_Unreliable_Message,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0110_268_A._Games.cpp,llama,gen_1,00000,268_A_Games,SUCCESS,0,,False,False
llama/gen_1/00000/0093_1236_A._Stones.cpp,llama,gen_1,00000,1236_A_Stones,SUCCESS,0,,False,False
llama/gen_1/00000/0180_1291_B._Array_Sharpening.cpp,llama,gen_1,00000,1291_B_Array_Sharpening,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0100_1424_N._BubbleSquare_Tokens.cpp,llama,gen_1,00000,1424_N_BubbleSquare_Tokens,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0201_425_A._Sereja_and_Swaps.cpp,llama,gen_1,00000,425_A_Sereja_and_Swaps,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0183_1354_C2._Not_So_Simple_Polygon_Embedding.cpp,llama,gen_1,00000,1354_C2_Not_So_Simple_Polygon_Embedding,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0227_p02876_AtCoder_Grand_Contest_040_-_Balance_Beam.cpp,llama,gen_1,00000,p02876_AtCoder_Grand_Contest_040_-_Balance_Beam,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0046_754_E._Dasha_and_cyclic_table.cpp,llama,gen_1,00000,754_E_Dasha_and_cyclic_table,TIMEOUT,0,,False,True
llama/gen_1/00000/0015_1374_E1._Reading_Books__easy_version_.cpp,llama,gen_1,00000,1374_E1_Reading_Books__easy_version_,FAILED,1,,False,False
llama/gen_1/00000/0159_p01123_Let_s_Move_Tiles_.cpp,llama,gen_1,00000,p01123_Let_s_Move_Tiles_,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0185_1397_C._Multiples_of_Length.cpp,llama,gen_1,00000,1397_C_Multiples_of_Length,FAILED,1,CWE-119,False,False
llama/gen_1/00000/0097_133_D._Piet.cpp,llama,gen_1,00000,133_D_Piet,TIMEOUT,0,,False,True
llama/gen_1/00000/0172_1100_D._Dasha_and_Chess.cpp,llama,gen_1,00000,1100_D_Dasha_and_Chess,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0206_571_B._Minimization.cpp,llama,gen_1,00000,571_B_Minimization,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0270_1391_C._Cyclic_Permutations_.cpp,llama,gen_1,00000,1391_C_Cyclic_Permutations_,SUCCESS,0,,False,False
llama/gen_1/00000/0253_1030_E._Vasya_and_Good_Sequences.cpp,llama,gen_1,00000,1030_E_Vasya_and_Good_Sequences,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0114_361_C._Levko_and_Array_Recovery.cpp,llama,gen_1,00000,361_C_Levko_and_Array_Recovery,FAILED,1,,False,False
llama/gen_1/00000/0260_1184_B3._The_Doctor_Meets_Vader__Hard_.cpp,llama,gen_1,00000,1184_B3_The_Doctor_Meets_Vader__Hard_,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0108_219_A._k-String.cpp,llama,gen_1,00000,219_A_k-String,TIMEOUT,0,,False,True
llama/gen_1/00000/0126_643_B._Bear_and_Two_Paths.cpp,llama,gen_1,00000,643_B_Bear_and_Two_Paths,TIMEOUT,0,,False,True
llama/gen_1/00000/0048_7_B._Memory_Manager.cpp,llama,gen_1,00000,7_B_Memory_Manager,SUCCESS,0,,False,False
llama/gen_1/00000/0076_p01356_Nearest_Station.cpp,llama,gen_1,00000,p01356_Nearest_Station,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0269_1369_D._TediousLee.cpp,llama,gen_1,00000,1369_D_TediousLee,SUCCESS,0,,False,False
llama/gen_1/00000/0140_977_B._Two-gram.cpp,llama,gen_1,00000,977_B_Two-gram,TIMEOUT,0,,False,True
llama/gen_1/00000/0129_716_D._Complete_The_Graph.cpp,llama,gen_1,00000,716_D_Complete_The_Graph,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0155_p00573_Commuter_Pass.cpp,llama,gen_1,00000,p00573_Commuter_Pass,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced.cpp,llama,gen_1,00000,p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0067_p00035_Is_it_Convex_.cpp,llama,gen_1,00000,p00035_Is_it_Convex_,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0085_1043_A._Elections.cpp,llama,gen_1,00000,1043_A_Elections,FAILED,1,CWE-119|CWE-476,False,False
llama/gen_1/00000/0162_p01576_Exciting_Bicycle.cpp,llama,gen_1,00000,p01576_Exciting_Bicycle,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0091_1176_F._Destroy_it_.cpp,llama,gen_1,00000,1176_F_Destroy_it_,TIMEOUT,0,,False,True
llama/gen_1/00000/0058_p02744_Panasonic_Programming_Contest_2020_-_String_Equivalence.cpp,llama,gen_1,00000,p02744_Panasonic_Programming_Contest_2020_-_String_Equivalence,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0267_1328_F._Make_k_Equal.cpp,llama,gen_1,00000,1328_F_Make_k_Equal,TIMEOUT,0,,False,True
llama/gen_1/00000/0061_p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities.cpp,llama,gen_1,00000,p03153_KEYENCE_Programming_Contest_2019_-_Connecting_Cities,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0052_893_D._Credit_Card.cpp,llama,gen_1,00000,893_D_Credit_Card,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0215_774_K._Stepan_and_Vowels.cpp,llama,gen_1,00000,774_K_Stepan_and_Vowels,FAILED,1,,False,False
llama/gen_1/00000/0121_526_A._King_of_Thieves.cpp,llama,gen_1,00000,526_A_King_of_Thieves,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0199_378_C._Maze.cpp,llama,gen_1,00000,378_C_Maze,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0133_805_A._Fake_NP.cpp,llama,gen_1,00000,805_A_Fake_NP,SUCCESS,0,,False,False
llama/gen_1/00000/0051_868_A._Bark_to_Unlock.cpp,llama,gen_1,00000,868_A_Bark_to_Unlock,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0175_1189_A._Keanu_Reeves.cpp,llama,gen_1,00000,1189_A_Keanu_Reeves,TIMEOUT,0,,False,True
llama/gen_1/00000/0166_p02157_Shuffle_2.cpp,llama,gen_1,00000,p02157_Shuffle_2,SUCCESS,0,,False,False
llama/gen_1/00000/0021_1513_C._Add_One.cpp,llama,gen_1,00000,1513_C_Add_One,FAILED,1,CWE-119,False,False
llama/gen_1/00000/0077_p01538_Kakezan.cpp,llama,gen_1,00000,p01538_Kakezan,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0115_385_A._Bear_and_Raspberry.cpp,llama,gen_1,00000,385_A_Bear_and_Raspberry,FAILED,1,,False,False
llama/gen_1/00000/0008_1208_D._Restore_Permutation.cpp,llama,gen_1,00000,1208_D_Restore_Permutation,TIMEOUT,0,,False,True
llama/gen_1/00000/0213_730_G._Car_Repair_Shop.cpp,llama,gen_1,00000,730_G_Car_Repair_Shop,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0177_1227_A._Math_Problem.cpp,llama,gen_1,00000,1227_A_Math_Problem,FAILED,1,,False,False
llama/gen_1/00000/0036_519_B._A_and_B_and_Compilation_Errors.cpp,llama,gen_1,00000,519_B_A_and_B_and_Compilation_Errors,SUCCESS,0,,False,False
llama/gen_1/00000/0123_578_C._Weakness_and_Poorness.cpp,llama,gen_1,00000,578_C_Weakness_and_Poorness,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0127_670_B._Game_of_Robots.cpp,llama,gen_1,00000,670_B_Game_of_Robots,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0013_1334_D._Minimum_Euler_Cycle.cpp,llama,gen_1,00000,1334_D_Minimum_Euler_Cycle,TIMEOUT,0,,False,True
llama/gen_1/00000/0182_1334_A._Level_Statistics.cpp,llama,gen_1,00000,1334_A_Level_Statistics,SUCCESS,0,,False,False
llama/gen_1/00000/0268_1348_F._Phoenix_and_Memory.cpp,llama,gen_1,00000,1348_F_Phoenix_and_Memory,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0148_p03503_AtCoder_Beginner_Contest_080_-_Shopping_Street.cpp,llama,gen_1,00000,p03503_AtCoder_Beginner_Contest_080_-_Shopping_Street,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0263_1244_C._The_Football_Season.cpp,llama,gen_1,00000,1244_C_The_Football_Season,SUCCESS,0,,False,False
llama/gen_1/00000/0163_p01738_Gravity_Point.cpp,llama,gen_1,00000,p01738_Gravity_Point,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0012_1311_F._Moving_Points.cpp,llama,gen_1,00000,1311_F_Moving_Points,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0223_962_F._Simple_Cycles_Edges.cpp,llama,gen_1,00000,962_F_Simple_Cycles_Edges,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0189_1490_D._Permutation_Transformation.cpp,llama,gen_1,00000,1490_D_Permutation_Transformation,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0027_284_B._Cows_and_Poker_Game.cpp,llama,gen_1,00000,284_B_Cows_and_Poker_Game,FAILED,1,,False,False
llama/gen_1/00000/0220_893_A._Chess_For_Three.cpp,llama,gen_1,00000,893_A_Chess_For_Three,FAILED,1,CWE-119,False,False
llama/gen_1/00000/0006_1149_E._Election_Promises.cpp,llama,gen_1,00000,1149_E_Election_Promises,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0141_996_F._Game.cpp,llama,gen_1,00000,996_F_Game,FAILED,1,,False,False
llama/gen_1/00000/0153_p00206_Next_Trip.cpp,llama,gen_1,00000,p00206_Next_Trip,SUCCESS,0,,False,False
llama/gen_1/00000/0150_p03819_AtCoder_Regular_Contest_068_-_Snuke_Line.cpp,llama,gen_1,00000,p03819_AtCoder_Regular_Contest_068_-_Snuke_Line,TIMEOUT,0,,False,True
llama/gen_1/00000/0062_p03297_AtCoder_Grand_Contest_026_-_rng_10s.cpp,llama,gen_1,00000,p03297_AtCoder_Grand_Contest_026_-_rng_10s,SUCCESS,0,,False,False
llama/gen_1/00000/0171_1081_D._Maximum_Distance.cpp,llama,gen_1,00000,1081_D_Maximum_Distance,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0130_737_A._Road_to_Cinema.cpp,llama,gen_1,00000,737_A_Road_to_Cinema,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0257_1117_F._Crisp_String.cpp,llama,gen_1,00000,1117_F_Crisp_String,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0079_p01838_Optimal_Tournament.cpp,llama,gen_1,00000,p01838_Optimal_Tournament,FAILED,1,CWE-119,False,False
llama/gen_1/00000/0011_1291_E._Prefix_Enlightenment.cpp,llama,gen_1,00000,1291_E_Prefix_Enlightenment,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0005_1129_D._Isolation.cpp,llama,gen_1,00000,1129_D_Isolation,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0248_p01970_The_Diversity_of_Prime_Factorization.cpp,llama,gen_1,00000,p01970_The_Diversity_of_Prime_Factorization,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0203_494_A._Treasure.cpp,llama,gen_1,00000,494_A_Treasure,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0145_p03052_diverta_2019_Programming_Contest_-_Edge_Ordering.cpp,llama,gen_1,00000,p03052_diverta_2019_Programming_Contest_-_Edge_Ordering,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0188_1466_C._Canine_poetry.cpp,llama,gen_1,00000,1466_C_Canine_poetry,SUCCESS,0,,False,False
llama/gen_1/00000/0056_990_E._Post_Lamps.cpp,llama,gen_1,00000,990_E_Post_Lamps,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0167_p02298_Is-Convex.cpp,llama,gen_1,00000,p02298_Is-Convex,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0147_p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries.cpp,llama,gen_1,00000,p03343_AtCoder_Regular_Contest_098_-_Range_Minimum_Queries,TIMEOUT,0,,False,True
llama/gen_1/00000/0102_1470_E._Strange_Permutation.cpp,llama,gen_1,00000,1470_E_Strange_Permutation,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0066_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies.cpp,llama,gen_1,00000,p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies,SUCCESS,0,,False,False
llama/gen_1/00000/0229_p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String.cpp,llama,gen_1,00000,p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0244_p01353_Rabbit_Plays_Games_.cpp,llama,gen_1,00000,p01353_Rabbit_Plays_Games_,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0020_1490_G._Old_Floppy_Drive_.cpp,llama,gen_1,00000,1490_G_Old_Floppy_Drive_,TIMEOUT,0,,False,True
llama/gen_1/00000/0139_949_C._Data_Center_Maintenance.cpp,llama,gen_1,00000,949_C_Data_Center_Maintenance,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0002_1060_A._Phone_Numbers.cpp,llama,gen_1,00000,1060_A_Phone_Numbers,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0113_339_A._Helpful_Maths.cpp,llama,gen_1,00000,339_A_Helpful_Maths,TIMEOUT,0,,False,True
llama/gen_1/00000/0176_1208_A._XORinacci.cpp,llama,gen_1,00000,1208_A_XORinacci,FAILED,1,CWE-119,False,False
llama/gen_1/00000/0092_1195_D2._Submarine_in_the_Rybinsk_Sea__hard_edition_.cpp,llama,gen_1,00000,1195_D2_Submarine_in_the_Rybinsk_Sea__hard_edition_,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0071_p00680_KND_Factory.cpp,llama,gen_1,00000,p00680_KND_Factory,TIMEOUT,0,,False,True
llama/gen_1/00000/0054_938_B._Run_For_Your_Prize.cpp,llama,gen_1,00000,938_B_Run_For_Your_Prize,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0069_p00323_Metal_Recycling.cpp,llama,gen_1,00000,p00323_Metal_Recycling,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0207_592_E._BCPC.cpp,llama,gen_1,00000,592_E_BCPC,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0274_1506_F._Triangular_Paths.cpp,llama,gen_1,00000,1506_F_Triangular_Paths,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0224_990_B._Micro-World.cpp,llama,gen_1,00000,990_B_Micro-World,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0074_p01086_Short_Phrase.cpp,llama,gen_1,00000,p01086_Short_Phrase,TIMEOUT,0,,False,True
llama/gen_1/00000/0083_p02408_Finding_Missing_Cards.cpp,llama,gen_1,00000,p02408_Finding_Missing_Cards,SUCCESS,0,,False,False
llama/gen_1/00000/0236_p00163_Highway_Toll.cpp,llama,gen_1,00000,p00163_Highway_Toll,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0210_662_C._Binary_Table.cpp,llama,gen_1,00000,662_C_Binary_Table,TIMEOUT,0,,False,True
llama/gen_1/00000/0030_354_E._Lucky_Number_Representation.cpp,llama,gen_1,00000,354_E_Lucky_Number_Representation,PARSE_ERROR,0,,True,False
llama/gen_1/00000/0228_p03010_diverta_2019_Programming_Contest_2_-_Diverta_City.cpp,llama,gen_1,00000,p03010_diverta_2019_Programming_Contest_2_-_Diverta_City,TIMEOUT,0,,False,True
llama/gen_1/00000/0169_1037_B._Reach_Median.cpp,llama,gen_1,00000,1037_B_Reach_Median,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0229_1384_D._GameGame.cpp,llama,gen_1,00002,1384_D_GameGame,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0232_1450_B._Balls_of_Steel.cpp,llama,gen_1,00002,1450_B_Balls_of_Steel,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0047_1264_D2._Beautiful_Bracket_Sequence__hard_version_.cpp,llama,gen_1,00002,1264_D2_Beautiful_Bracket_Sequence__hard_version_,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0190_p03521_CODE_FESTIVAL_2017_Exhibition__Parallel__-_Awkward.cpp,llama,gen_1,00002,p03521_CODE_FESTIVAL_2017_Exhibition__Parallel__-_Awkward,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0258_698_B._Fix_a_Tree.cpp,llama,gen_1,00002,698_B_Fix_a_Tree,FAILED,1,,False,False
llama/gen_1/00002/0216_1109_F._Sasha_and_Algorithm_of_Silence_s_Sounds.cpp,llama,gen_1,00002,1109_F_Sasha_and_Algorithm_of_Silence_s_Sounds,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0266_878_B._Teams_Formation.cpp,llama,gen_1,00002,878_B_Teams_Formation,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0075_538_B._Quasi_Binary.cpp,llama,gen_1,00002,538_B_Quasi_Binary,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0049_1305_B._Kuroni_and_Simple_Strings.cpp,llama,gen_1,00002,1305_B_Kuroni_and_Simple_Strings,SUCCESS,0,,False,False
llama/gen_1/00002/0204_p01600_Tree_Construction.cpp,llama,gen_1,00002,p01600_Tree_Construction,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0074_513_A._Game.cpp,llama,gen_1,00002,513_A_Game,SUCCESS,0,,False,False
llama/gen_1/00002/0062_229_C._Triangles.cpp,llama,gen_1,00002,229_C_Triangles,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0210_p02464_Set_Intersection.cpp,llama,gen_1,00002,p02464_Set_Intersection,FAILED,1,,False,False
llama/gen_1/00002/0207_p02033_Arrow.cpp,llama,gen_1,00002,p02033_Arrow,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0273_p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game.cpp,llama,gen_1,00002,p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0198_p00738_Roll-A-Big-Ball.cpp,llama,gen_1,00002,p00738_Roll-A-Big-Ball,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0026_p01240_Oil_Company.cpp,llama,gen_1,00002,p01240_Oil_Company,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0079_630_E._A_rectangle.cpp,llama,gen_1,00002,630_E_A_rectangle,SUCCESS,0,,False,False
llama/gen_1/00002/0174_808_G._Anthem_of_Berland.cpp,llama,gen_1,00002,808_G_Anthem_of_Berland,SUCCESS,0,,False,False
llama/gen_1/00002/0158_409_C._Magnum_Opus.cpp,llama,gen_1,00002,409_C_Magnum_Opus,SUCCESS,0,,False,False
llama/gen_1/00002/0120_p02216_Array_Game.cpp,llama,gen_1,00002,p02216_Array_Game,FAILED,1,,False,False
llama/gen_1/00002/0025_p01103_A_Garden_with_Ponds.cpp,llama,gen_1,00002,p01103_A_Garden_with_Ponds,TIMEOUT,0,,False,True
llama/gen_1/00002/0246_388_C._Fox_and_Card_Game.cpp,llama,gen_1,00002,388_C_Fox_and_Card_Game,TIMEOUT,0,,False,True
llama/gen_1/00002/0140_1384_F._Rearrange.cpp,llama,gen_1,00002,1384_F_Rearrange,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0097_p02838_AtCoder_Beginner_Contest_147_-_Xor_Sum_4.cpp,llama,gen_1,00002,p02838_AtCoder_Beginner_Contest_147_-_Xor_Sum_4,SUCCESS,0,,False,False
llama/gen_1/00002/0064_278_B._New_Problem.cpp,llama,gen_1,00002,278_B_New_Problem,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0164_554_E._Love_Triangles.cpp,llama,gen_1,00002,554_E_Love_Triangles,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0244_341_B._Bubble_Sort_Graph.cpp,llama,gen_1,00002,341_B_Bubble_Sort_Graph,FAILED,1,,False,False
llama/gen_1/00002/0243_317_B._Ants.cpp,llama,gen_1,00002,317_B_Ants,TIMEOUT,0,,False,True
llama/gen_1/00002/0240_245_D._Restoring_Table.cpp,llama,gen_1,00002,245_D_Restoring_Table,TIMEOUT,0,,False,True
llama/gen_1/00002/0268_924_A._Mystical_Mosaic.cpp,llama,gen_1,00002,924_A_Mystical_Mosaic,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0156_365_A._Good_Number.cpp,llama,gen_1,00002,365_A_Good_Number,FAILED,1,,False,False
llama/gen_1/00002/0259_719_B._Anatoly_and_Cockroaches.cpp,llama,gen_1,00002,719_B_Anatoly_and_Cockroaches,FAILED,1,,False,False
llama/gen_1/00002/0231_1427_B._Chess_Cheater.cpp,llama,gen_1,00002,1427_B_Chess_Cheater,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0010_p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum.cpp,llama,gen_1,00002,p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0071_443_B._Kolya_and_Tandem_Repeat.cpp,llama,gen_1,00002,443_B_Kolya_and_Tandem_Repeat,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0272_p02537_ACL_Beginner_Contest_-_Flat_Subsequence.cpp,llama,gen_1,00002,p02537_ACL_Beginner_Contest_-_Flat_Subsequence,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0147_155_C._Hometask.cpp,llama,gen_1,00002,155_C_Hometask,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0201_p01141_Lifeguard_in_the_Pool.cpp,llama,gen_1,00002,p01141_Lifeguard_in_the_Pool,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0022_p00698_Missing_Numbers.cpp,llama,gen_1,00002,p00698_Missing_Numbers,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0038_1076_B._Divisor_Subtraction.cpp,llama,gen_1,00002,1076_B_Divisor_Subtraction,SUCCESS,0,,False,False
llama/gen_1/00002/0148_177_D1._Encrypting_Messages.cpp,llama,gen_1,00002,177_D1_Encrypting_Messages,FAILED,1,,False,False
llama/gen_1/00002/0277_p03212_AtCoder_Beginner_Contest_114_-_755.cpp,llama,gen_1,00002,p03212_AtCoder_Beginner_Contest_114_-_755,SUCCESS,0,,False,False
llama/gen_1/00002/0278_p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2.cpp,llama,gen_1,00002,p03361_AtCoder_Beginner_Contest_096_-_Grid_Repainting_2,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0146_1523_D._Love-Hate.cpp,llama,gen_1,00002,1523_D_Love-Hate,TIMEOUT,0,,False,True
llama/gen_1/00002/0110_p00786_BUT_We_Need_a_Diagram.cpp,llama,gen_1,00002,p00786_BUT_We_Need_a_Diagram,TIMEOUT,0,,False,True
llama/gen_1/00002/0171_740_B._Alyona_and_flowers.cpp,llama,gen_1,00002,740_B_Alyona_and_flowers,ERROR,0,,False,False
llama/gen_1/00002/0024_p00971_Shortest_Common_Non-Subsequence.cpp,llama,gen_1,00002,p00971_Shortest_Common_Non-Subsequence,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0129_1157_E._Minimum_Array.cpp,llama,gen_1,00002,1157_E_Minimum_Array,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0028_p01556_ConvexCut.cpp,llama,gen_1,00002,p01556_ConvexCut,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0002_870_A._Search_for_Pretty_Integers.cpp,llama,gen_1,00002,870_A_Search_for_Pretty_Integers,FAILED,1,,False,False
llama/gen_1/00002/0059_1534_D._Lost_Tree.cpp,llama,gen_1,00002,1534_D_Lost_Tree,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0076_566_C._Logistical_Questions.cpp,llama,gen_1,00002,566_C_Logistical_Questions,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0137_1323_F._Reality_Show.cpp,llama,gen_1,00002,1323_F_Reality_Show,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0088_840_B._Leha_and_another_game_about_graph.cpp,llama,gen_1,00002,840_B_Leha_and_another_game_about_graph,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0048_1286_A._Garland.cpp,llama,gen_1,00002,1286_A_Garland,TIMEOUT,0,,False,True
llama/gen_1/00002/0181_97_B._Superset.cpp,llama,gen_1,00002,97_B_Superset,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0167_625_A._Guest_From_the_Past.cpp,llama,gen_1,00002,625_A_Guest_From_the_Past,SUCCESS,0,,False,False
llama/gen_1/00002/0282_p04004_AtCoder_Regular_Contest_061_-_Card_Game_for_Three.cpp,llama,gen_1,00002,p04004_AtCoder_Regular_Contest_061_-_Card_Game_for_Three,SUCCESS,0,,False,False
llama/gen_1/00002/0143_1450_D._Rating_Compression.cpp,llama,gen_1,00002,1450_D_Rating_Compression,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0187_p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View.cpp,llama,gen_1,00002,p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,FAILED,1,CWE-119,False,False
llama/gen_1/00002/0090_887_B._Cubes_for_Masha.cpp,llama,gen_1,00002,887_B_Cubes_for_Masha,PARSE_ERROR,0,,True,False
llama/gen_1/00002/0091_90_B._African_Crossword.cpp,llama,gen_1,00002,90_B_African_Crossword,TIMEOUT,0,,False,True
llama/gen_1/00002/0189_p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges.cpp,llama,gen_1,00002,p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,SUCCESS,0,,False,False
llama/gen_1/00002/0176_854_A._Fraction.cpp,llama,gen_1,00002,854_A_Fraction,SUCCESS,0,,False,False
llama/gen_1/00002/0279_p03519_CODE_FESTIVAL_2017_Elimination_Tournament_Round_1__Parallel__-_Paired_Parentheses.cpp,llama,gen_1,00002,p03519_CODE_FESTIVAL_2017_Elimination_Tournament_Round_1__Parallel__-_Paired_Parentheses,PARSE_ERROR,0,,True,False
