sample_id,model,generation,esbmc_verdict,esbmc_cwes,sanitizer_triggered,sanitizer_cwes,cppcheck_cwes,esbmc_only,sanitizer_only,cppcheck_only,confirmed_by_2plus,n_tools_with_findings
qwen/gen_1/00000/0253_1007_E._Mini_Metro.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00000/0255_1053_C._Putting_Boxes_Together.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00000/0256_1075_D._Intersecting_Subtrees.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,CWE-398,,CWE-122,CWE-398,,2
qwen/gen_1/00000/0257_1096_E._The_Top_Scorer.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,CWE-398,,CWE-190,CWE-398,,2
qwen/gen_1/00000/0258_1117_F._Crisp_String.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00000/0261_1184_B3._The_Doctor_Meets_Vader__Hard_.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00000/0263_1219_H._Function_Composition.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00000/0264_1244_C._The_Football_Season.cpp,qwen,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00000/0269_1348_F._Phoenix_and_Memory.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00000/0272_1413_F._Roads_and_Ramen.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00000/0273_1455_F._String_and_Operations.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0000_152_E._Garden.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122|CWE-125,CWE-398|CWE-786,,CWE-122|CWE-125,CWE-398|CWE-786,,2
qwen/gen_1/00001/0001_161_B._Discounts.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0003_203_E._Transportation.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0004_228_D._Zigzag.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0007_29_E._Quarrel.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0008_323_C._Two_permutations.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0011_392_D._Three_Arrays.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,CWE-398,,CWE-122,CWE-398,,2
qwen/gen_1/00001/0014_464_D._World_of_Darkraft_-_2.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0015_488_C._Fight_the_Monster.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00001/0016_512_B._Fox_And_Jumping.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,CWE-563,,CWE-190,CWE-563,,2
qwen/gen_1/00001/0017_536_C._Tavas_and_Pashmaks.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0019_586_F._Lizard_Era__Beginning.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0020_609_B._The_Best_Gift.cpp,qwen,gen_1,FAILED,,False,,CWE-398,,,CWE-398,,2
qwen/gen_1/00001/0023_67_E._Save_the_City_.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-457,,,CWE-398|CWE-457,,1
qwen/gen_1/00001/0032_886_D._Restoration_of_string.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0039_p02834_AtCoder_Beginner_Contest_148_-_Playing_Tag_on_Tree.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0041_p03107_AtCoder_Beginner_Contest_120_-_Unification.cpp,qwen,gen_1,FAILED,CWE-119|CWE-476,False,,,CWE-119|CWE-476,,,,1
qwen/gen_1/00001/0042_p03254_AtCoder_Grand_Contest_027_-_Candy_Distribution_Again.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00001/0046_p03889_CODE_FESTIVAL_2016_Relay__Parallel__-_Mirror_String.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0049_p00260_Cats_Going_Straight.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0050_p00447_Searching_Constellation.cpp,qwen,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0051_p00638_Old_Bridges.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00001/0052_p00781_Lattice_Practices.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0060_p01931_Check_answers.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00001/0062_p02211_Apple_Adventure.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-457,,,CWE-457,,1
qwen/gen_1/00001/0064_1003_D._Coins_and_Queries.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0066_1046_D._Interstellar_battle.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-125,CWE-398,,CWE-125,CWE-398,,2
qwen/gen_1/00001/0067_1070_C._Cloud_Computing.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-476,CWE-398,,CWE-476,CWE-398,,2
qwen/gen_1/00001/0072_1180_E._Serge_and_Dining_Room.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00001/0073_1199_E._Matching_vs_Independent_Set.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0074_1216_D._Swords.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0082_1386_A._Colors.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0084_1428_D._Bouncing_Boomerangs.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,CWE-398,,CWE-122,CWE-398,,2
qwen/gen_1/00001/0086_1475_D._Cleaning_the_Phone.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00001/0089_157_A._Game_Outcome.cpp,qwen,gen_1,TIMEOUT,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0092_223_C._Partial_Sums.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00001/0094_272_B._Dima_and_Sequence.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00001/0099_38_C._Blinds.cpp,qwen,gen_1,ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0100_40_B._Repaintings.cpp,qwen,gen_1,SUCCESS,,False,,CWE-783,,,CWE-783,,1
qwen/gen_1/00001/0101_438_A._The_Child_and_Toy.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0102_45_H._Road_Problem.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0103_483_B._Friends_and_Presents.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0104_507_B._Amr_and_Pins.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00001/0105_556_C._Case_of_Matryoshkas.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0106_582_A._GCD_Table.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00001/0109_650_B._Image_Preview.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563|CWE-571,,,CWE-563|CWE-571,,1
qwen/gen_1/00001/0110_675_E._Trains_and_Statistic.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0111_699_F._Limak_and_Shooting_Points.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0113_741_E._Arpa_s_abnormal_DNA_and_Mehrdad_s_deep_interest.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0114_765_D._Artsem_and_Saunders.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0115_789_A._Anastasia_and_pebbles.cpp,qwen,gen_1,FAILED,,False,,CWE-398,,,CWE-398,,2
qwen/gen_1/00001/0116_80_C._Heroes.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-369,CWE-398,,CWE-369,CWE-398,,2
qwen/gen_1/00001/0119_87_B._Vasya_and_Types.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-121|CWE-122,CWE-398|CWE-563,,CWE-121|CWE-122,CWE-398|CWE-563,,2
qwen/gen_1/00001/0123_980_E._The_Number_Games.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00001/0124_9_E._Interesting_Graph_and_Apples.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,CWE-398,,CWE-122,CWE-398,,2
qwen/gen_1/00001/0133_p03694_AtCoder_Beginner_Contest_064_-_Traveling_AtCoDeer_Problem.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00001/0141_p00886_Towns_along_a_Highway.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0146_p01609_One.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0150_p02185_Many_Decimal_Integers.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0153_1011_A._Stages.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00001/0157_10_B._Cinema_Cashier.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,CWE-398,,CWE-190,CWE-398,,2
qwen/gen_1/00001/0158_1121_A._Technogoblet_of_Fire.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,CWE-398,,CWE-122,CWE-398,,2
qwen/gen_1/00001/0159_1148_C._Crazy_Diamond.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0161_1187_G._Gang_Up.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,CWE-398,,CWE-190,CWE-398,,2
qwen/gen_1/00001/0162_1206_F._Almost_All.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00001/0164_1249_D1._Too_Many_Segments__easy_version_.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0169_1353_C._Board_Moves.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00001/0172_141_C._Queue.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0175_148_B._Escape.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00001/0177_1539_D._PriceFixed.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0179_187_B._AlgoRace.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0184_305_A._Strange_Addition.cpp,qwen,gen_1,ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0187_377_A._Maze.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0188_399_C._Cards.cpp,qwen,gen_1,ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00001/0189_421_D._Bug_in_Code.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0190_448_B._Suffix_Structures.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-121|CWE-122,,,CWE-121|CWE-122,,,1
qwen/gen_1/00001/0193_516_C._Drazil_and_Park.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0194_543_C._Remembering_Strings.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-125|CWE-190,CWE-758,,CWE-125|CWE-190,CWE-758,,2
qwen/gen_1/00001/0199_685_D._Kay_and_Eternity.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0201_750_F._New_Year_and_Finding_Roots.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00001/0203_799_D._Field_expansion.cpp,qwen,gen_1,ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00001/0204_819_D._Mister_B_and_Astronomers.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-786,,,CWE-786,,1
qwen/gen_1/00001/0208_913_G._Power_Substring.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00001/0209_936_A._Save_Energy_.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0210_961_F._k-substrings.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0211_989_E._A_Trance_of_Nightfall.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-704,,,CWE-398|CWE-704,,1
qwen/gen_1/00001/0215_p03003_AtCoder_Beginner_Contest_130_-_Common_Subsequence.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0218_p03443_AtCoder_Petrozavodsk_Contest_001_-_Colorful_Doors.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0223_p00156_Moats_around_the_Castle.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0227_p00812_Equals_are_Equals.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-664,,,CWE-398|CWE-664,,1
qwen/gen_1/00001/0231_p01346_Ropeway.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00001/0232_p01516_Milky_Way.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0233_p01684_Venn_Diagram.cpp,qwen,gen_1,SUCCESS,,False,,CWE-457,,,CWE-457,,1
qwen/gen_1/00001/0240_103_C._Russian_Roulette.cpp,qwen,gen_1,FAILED,,False,,CWE-563,,,CWE-563,,2
qwen/gen_1/00001/0242_1084_C._The_Fair_Nut_and_String.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00001/0243_1103_E._Radix_sum.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-125,CWE-398|CWE-788,,CWE-125,CWE-398|CWE-788,,2
qwen/gen_1/00001/0247_1191_C._Tokitsukaze_and_Discard_Items.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0248_120_C._Winnie-the-Pooh_and_honey.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0256_1379_F1._Chess_Strikes_Back__easy_version_.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0258_1423_H._Virus.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,CWE-398,,CWE-122,CWE-398,,2
qwen/gen_1/00001/0260_1468_J._Road_Reform.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0261_1493_C._K-beautiful_Strings.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0263_1543_B._Customising_the_Track.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0264_171_C._A_Piece_of_Cake.cpp,qwen,gen_1,SUCCESS,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0265_191_A._Dynasty_Puzzles.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00001/0271_335_B._Palindrome.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-628,,,CWE-628,,1
qwen/gen_1/00001/0273_381_A._Sereja_and_Dima.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00001/0277_474_C._Captain_Marmot.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-125,,,CWE-125,,,1
qwen/gen_1/00001/0278_498_B._Name_That_Tune.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0281_575_B._Bribes.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00001/0282_596_E._Wilbur_and_Strings.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0287_712_D._Memory_and_Scores.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-125,,,CWE-125,,,1
qwen/gen_1/00001/0289_757_D._Felicity_s_Big_Secret_Revealed.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00001/0290_779_A._Pupils_Redistribution.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00001/0291_802_I._Fake_News__hard_.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0001_848_C._Goodbye_Souvenir.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00002/0003_896_E._Welcome_home__Chtholly.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00002/0004_918_A._Eleven.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00002/0006_967_D._Resource_Distribution.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122|CWE-369,,,CWE-122|CWE-369,,,1
qwen/gen_1/00002/0007_993_D._Compute_Power.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00002/0009_p02761_AtCoder_Beginner_Contest_157_-_Guess_The_Number.cpp,qwen,gen_1,FAILED,,False,,CWE-398,,,CWE-398,,2
qwen/gen_1/00002/0010_p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0014_p03474_AtCoder_Beginner_Contest_084_-_Postal_Code.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0017_p03963_AtCoder_Beginner_Contest_046_-_Painting_Balls_with_AtCoDeer.cpp,qwen,gen_1,SUCCESS,,False,,CWE-197,,,CWE-197,,1
qwen/gen_1/00002/0022_p00698_Missing_Numbers.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563|CWE-571,,,CWE-398|CWE-563|CWE-571,,1
qwen/gen_1/00002/0024_p00971_Shortest_Common_Non-Subsequence.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00002/0028_p01556_ConvexCut.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0038_1076_B._Divisor_Subtraction.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0041_1144_F._Graph_Without_Long_Directed_Paths.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0046_1244_G._Running_in_Pairs.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190|CWE-476,CWE-398|CWE-570,,CWE-190|CWE-476,CWE-398|CWE-570,,2
qwen/gen_1/00002/0049_1305_B._Kuroni_and_Simple_Strings.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,CWE-398|CWE-563,,CWE-190,CWE-398|CWE-563,,2
qwen/gen_1/00002/0051_1349_D._Slime_and_Biscuits.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-190,,,CWE-190,,,1
qwen/gen_1/00002/0056_1458_B._Glass_Half_Spilled.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0058_1508_C._Complete_the_MST.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0059_1534_D._Lost_Tree.cpp,qwen,gen_1,PARSE_ERROR,,True,,CWE-786,,,CWE-786,,2
qwen/gen_1/00002/0061_204_D._Little_Elephant_and_Retro_Strings.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00002/0063_253_A._Boys_and_Girls.cpp,qwen,gen_1,SUCCESS,,False,,CWE-571,,,CWE-571,,1
qwen/gen_1/00002/0064_278_B._New_Problem.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0069_393_C._Blocked_Points.cpp,qwen,gen_1,SUCCESS,,False,,CWE-197,,,CWE-197,,1
qwen/gen_1/00002/0070_416_D._Population_Size.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00002/0071_443_B._Kolya_and_Tandem_Repeat.cpp,qwen,gen_1,FAILED,,True,CWE-121,,,CWE-121,,,2
qwen/gen_1/00002/0075_538_B._Quasi_Binary.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0077_587_D._Duff_in_Mafia.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-476,CWE-398,,CWE-476,CWE-398,,2
qwen/gen_1/00002/0078_609_F._Frogs_and_mosquitoes.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-571,,,CWE-398|CWE-571,,1
qwen/gen_1/00002/0083_725_C._Hidden_Word.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00002/0085_76_F._Tourist.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0086_794_C._Naming_Company.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0089_860_C._Tests_Renumeration.cpp,qwen,gen_1,PARSE_ERROR,,True,,CWE-398,,,CWE-398,,2
qwen/gen_1/00002/0090_887_B._Cubes_for_Masha.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0097_p02838_AtCoder_Beginner_Contest_147_-_Xor_Sum_4.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0098_p02975_AtCoder_Grand_Contest_035_-_XOR_Circle.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0099_p03111_AtCoder_Beginner_Contest_119_-_Synthetic_Kadomatsu.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0100_p03258_AtCoder_Grand_Contest_027_-_ABBreviate.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398|CWE-563,,,CWE-398|CWE-563,,1
qwen/gen_1/00002/0101_p03414_AtCoder_Regular_Contest_092_-_Two_Faced_Edges.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0103_p03729_AtCoder_Beginner_Contest_060_-_Shiritori.cpp,qwen,gen_1,FAILED,,False,,,,,,,1
qwen/gen_1/00002/0105_p04052_AtCoder_Grand_Contest_001_-_Wide_Swap.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0110_p00786_BUT_We_Need_a_Diagram.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0111_p00918_Dragon_s_Cruller.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0112_p01051_Squid_Ink.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-457,,,CWE-457,,1
qwen/gen_1/00002/0113_p01183_Tetrahedra.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-563,,,CWE-563,,1
qwen/gen_1/00002/0114_p01320_Magical_Island_2.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0115_p01488_TransferTrain.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0118_p01935_Protect_from_the_enemy_attack.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0125_1068_F._Knights.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0129_1157_E._Minimum_Array.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0131_1198_C._Matching_vs_Independent_Set.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00002/0134_1256_E._Yet_Another_Division_Into_Teams.cpp,qwen,gen_1,PARSE_ERROR,,False,,CWE-398,,,CWE-398,,1
qwen/gen_1/00002/0135_127_E._E-reader_Display.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
qwen/gen_1/00002/0137_1323_F._Reality_Show.cpp,qwen,gen_1,PARSE_ERROR,,True,CWE-122,,,CWE-122,,,1
