sample_id,model,generation,batch,problem_key,shard,tags,compile_attempted,compiled,has_tests,pass_rate,passed,total_tests,timeout,cppcheck_analyzed,cppcheck_parsed_ok,cppcheck_total_errors,cppcheck_has_cwe,cppcheck_num_cwe_types,cppcheck_cwe_list,cppcheck_error_count,cppcheck_warning_count,cppcheck_style_count,cppcheck_performance_count,cppcheck_portability_count
llama/gen_2/00000_2/0149_p00074_Videotape.cpp,llama,gen_2,00000_2,p00074_Videotape,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0155_p00991_Grid.cpp,llama,gen_2,00000_2,p00991_Grid,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0219_p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line.cpp,llama,gen_2,00000_2,p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0063_p03774_AtCoder_Beginner_Contest_057_-_Checkpoints.cpp,llama,gen_2,00000_2,p03774_AtCoder_Beginner_Contest_057_-_Checkpoints,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0174_1208_A._XORinacci.cpp,llama,gen_2,00000_2,1208_A_XORinacci,0,math,1,1,1,0.8,4,5,1,,,,,,,,,,,
llama/gen_2/00000_2/0163_p02157_Shuffle_2.cpp,llama,gen_2,00000_2,p02157_Shuffle_2,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0127_737_A._Road_to_Cinema.cpp,llama,gen_2,00000_2,737_A_Road_to_Cinema,0,binary search|greedy|sortings,1,1,1,0.5,6,12,0,,,,,,,,,,,
llama/gen_2/00000_2/0146_p03664_AtCoder_Regular_Contest_078_-_Mole_and_Abandoned_Mine.cpp,llama,gen_2,00000_2,p03664_AtCoder_Regular_Contest_078_-_Mole_and_Abandoned_Mine,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0168_105_C._Item_World.cpp,llama,gen_2,00000_2,105_C_Item_World,0,brute force|implementation|sortings,1,1,1,0.09090909090909091,1,11,0,,,,,,,,,,,
llama/gen_2/00000_2/0054_990_E._Post_Lamps.cpp,llama,gen_2,00000_2,990_E_Post_Lamps,0,brute force|greedy,1,1,1,0.047619047619047616,1,21,0,,,,,,,,,,,
llama/gen_2/00000_2/0167_1037_B._Reach_Median.cpp,llama,gen_2,00000_2,1037_B_Reach_Median,0,greedy,1,1,1,1.0,8,8,0,,,,,,,,,,,
llama/gen_2/00000_2/0106_219_A._k-String.cpp,llama,gen_2,00000_2,219_A_k-String,0,implementation|strings,1,1,1,1.0,31,31,0,,,,,,,,,,,
llama/gen_2/00000_2/0061_p03455_AtCoder_Beginner_Contest_086_-_Product.cpp,llama,gen_2,00000_2,p03455_AtCoder_Beginner_Contest_086_-_Product,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0201_730_G._Car_Repair_Shop.cpp,llama,gen_2,00000_2,730_G_Car_Repair_Shop,0,implementation,1,1,1,0.5,5,10,0,,,,,,,,,,,
llama/gen_2/00000_2/0132_851_B._Arpa_and_an_exam_about_geometry.cpp,llama,gen_2,00000_2,851_B_Arpa_and_an_exam_about_geometry,0,geometry|math,1,1,1,0.5227272727272727,23,44,0,,,,,,,,,,,
llama/gen_2/00000_2/0192_449_D._Jzzhu_and_Numbers.cpp,llama,gen_2,00000_2,449_D_Jzzhu_and_Numbers,0,bitmasks|combinatorics|dp,1,1,1,0.25,4,16,0,,,,,,,,,,,
llama/gen_2/00000_2/0250_1219_H._Function_Composition.cpp,llama,gen_2,00000_2,1219_H_Function_Composition,0,dfs and similar,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0180_1334_A._Level_Statistics.cpp,llama,gen_2,00000_2,1334_A_Level_Statistics,0,implementation|math,1,1,1,0.9447852760736196,154,163,0,,,,,,,,,,,
llama/gen_2/00000_2/0215_p02876_AtCoder_Grand_Contest_040_-_Balance_Beam.cpp,llama,gen_2,00000_2,p02876_AtCoder_Grand_Contest_040_-_Balance_Beam,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0126_716_D._Complete_The_Graph.cpp,llama,gen_2,00000_2,716_D_Complete_The_Graph,0,binary search|constructive algorithms|graphs|shortest paths,1,1,1,0.17647058823529413,3,17,0,,,,,,,,,,,
llama/gen_2/00000_2/0158_p01422_Beautiful_Currency.cpp,llama,gen_2,00000_2,p01422_Beautiful_Currency,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0161_p01878_Destiny_Draw.cpp,llama,gen_2,00000_2,p01878_Destiny_Draw,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0022_20_B._Equation.cpp,llama,gen_2,00000_2,20_B_Equation,0,math,1,1,1,0.2,6,30,0,,,,,,,,,,,
llama/gen_2/00000_2/0071_p00953_Animal_Companion_in_Maze.cpp,llama,gen_2,00000_2,p00953_Animal_Companion_in_Maze,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0210_937_D._Sleepy_Game.cpp,llama,gen_2,00000_2,937_D_Sleepy_Game,0,dfs and similar|dp|games|graphs,1,1,1,0.40625,13,32,0,,,,,,,,,,,
llama/gen_2/00000_2/0130_805_A._Fake_NP.cpp,llama,gen_2,00000_2,805_A_Fake_NP,0,greedy|math,1,1,1,1.0,92,92,0,,,,,,,,,,,
llama/gen_2/00000_2/0034_519_B._A_and_B_and_Compilation_Errors.cpp,llama,gen_2,00000_2,519_B_A_and_B_and_Compilation_Errors,0,data structures|implementation|sortings,1,1,1,0.0,0,9,0,,,,,,,,,,,
llama/gen_2/00000_2/0047_820_D._Mister_B_and_PR_Shifts.cpp,llama,gen_2,00000_2,820_D_Mister_B_and_PR_Shifts,0,data structures|implementation|math,1,1,1,0.5454545454545454,24,44,0,,,,,,,,,,,
llama/gen_2/00000_2/0068_p00493_Zig-Zag_Numbers.cpp,llama,gen_2,00000_2,p00493_Zig-Zag_Numbers,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0057_p02879_AtCoder_Beginner_Contest_144_-_9x9.cpp,llama,gen_2,00000_2,p02879_AtCoder_Beginner_Contest_144_-_9x9,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0119_526_A._King_of_Thieves.cpp,llama,gen_2,00000_2,526_A_King_of_Thieves,0,brute force|implementation,1,1,1,0.9523809523809523,60,63,0,,,,,,,,,,,
llama/gen_2/00000_2/0179_1311_C._Perform_the_Combo.cpp,llama,gen_2,00000_2,1311_C_Perform_the_Combo,0,brute force,1,1,1,0.5,1,2,0,,,,,,,,,,,
llama/gen_2/00000_2/0007_1208_D._Restore_Permutation.cpp,llama,gen_2,00000_2,1208_D_Restore_Permutation,0,binary search|data structures|greedy|implementation,1,1,1,0.0,0,4,0,,,,,,,,,,,
llama/gen_2/00000_2/0110_316_B2._EKG.cpp,llama,gen_2,00000_2,316_B2_EKG,0,dfs and similar|dp,1,1,1,0.0,0,7,0,,,,,,,,,,,
llama/gen_2/00000_2/0252_1264_A._Beautiful_Regional_Contest.cpp,llama,gen_2,00000_2,1264_A_Beautiful_Regional_Contest,0,greedy|implementation,1,1,1,0.0,0,1,0,,,,,,,,,,,
llama/gen_2/00000_2/0035_545_C._Woodcutters.cpp,llama,gen_2,00000_2,545_C_Woodcutters,0,dp|greedy,1,1,1,0.1,1,10,0,,,,,,,,,,,
llama/gen_2/00000_2/0242_1053_C._Putting_Boxes_Together.cpp,llama,gen_2,00000_2,1053_C_Putting_Boxes_Together,0,data structures,1,1,1,0.16666666666666666,1,6,0,,,,,,,,,,,
llama/gen_2/00000_2/0029_379_A._New_Year_Candles.cpp,llama,gen_2,00000_2,379_A_New_Year_Candles,0,implementation,1,1,1,1.0,25,25,0,,,,,,,,,,,
llama/gen_2/00000_2/0019_1513_C._Add_One.cpp,llama,gen_2,00000_2,1513_C_Add_One,0,dp|matrices,1,1,1,0.0,0,1,0,,,,,,,,,,,
llama/gen_2/00000_2/0002_1060_A._Phone_Numbers.cpp,llama,gen_2,00000_2,1060_A_Phone_Numbers,0,brute force,1,1,1,0.3368421052631579,32,95,0,,,,,,,,,,,
llama/gen_2/00000_2/0217_p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String.cpp,llama,gen_2,00000_2,p03150_KEYENCE_Programming_Contest_2019_-_KEYENCE_String,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0147_p03819_AtCoder_Regular_Contest_068_-_Snuke_Line.cpp,llama,gen_2,00000_2,p03819_AtCoder_Regular_Contest_068_-_Snuke_Line,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0113_385_A._Bear_and_Raspberry.cpp,llama,gen_2,00000_2,385_A_Bear_and_Raspberry,0,brute force|greedy|implementation,1,1,1,1.0,29,29,0,,,,,,,,,,,
llama/gen_2/00000_2/0254_1304_E._1-Trees_and_Queries.cpp,llama,gen_2,00000_2,1304_E_1-Trees_and_Queries,0,data structures|dfs and similar|shortest paths|trees,1,1,1,0.0,0,2,0,,,,,,,,,,,
llama/gen_2/00000_2/0209_914_F._Substrings_in_a_String.cpp,llama,gen_2,00000_2,914_F_Substrings_in_a_String,0,bitmasks|brute force|data structures|string suffix structures|strings,1,1,1,1.0,1,1,0,,,,,,,,,,,
llama/gen_2/00000_2/0165_p02445_Swap.cpp,llama,gen_2,00000_2,p02445_Swap,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0043_730_J._Bottles.cpp,llama,gen_2,00000_2,730_J_Bottles,0,dp,1,1,1,0.058823529411764705,3,51,0,,,,,,,,,,,
llama/gen_2/00000_2/0064_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies.cpp,llama,gen_2,00000_2,p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0188_209_B._Pixels.cpp,llama,gen_2,00000_2,209_B_Pixels,0,constructive algorithms|math,1,1,1,0.2916666666666667,14,48,0,,,,,,,,,,,
llama/gen_2/00000_2/0251_1244_C._The_Football_Season.cpp,llama,gen_2,00000_2,1244_C_The_Football_Season,0,brute force|math|number theory,1,1,1,0.7910447761194029,53,67,1,,,,,,,,,,,
llama/gen_2/00000_2/0006_1189_D1._Add_on_a_Tree.cpp,llama,gen_2,00000_2,1189_D1_Add_on_a_Tree,0,trees,1,1,1,0.5238095238095238,11,21,0,,,,,,,,,,,
llama/gen_2/00000_2/0111_339_A._Helpful_Maths.cpp,llama,gen_2,00000_2,339_A_Helpful_Maths,0,greedy|implementation|sortings|strings,1,1,1,1.0,18,18,0,,,,,,,,,,,
llama/gen_2/00000_2/0083_1043_A._Elections.cpp,llama,gen_2,00000_2,1043_A_Elections,0,implementation|math,1,1,1,1.0,45,45,0,,,,,,,,,,,
llama/gen_2/00000_2/0084_1065_F._Up_and_Down_the_Tree.cpp,llama,gen_2,00000_2,1065_F_Up_and_Down_the_Tree,0,dfs and similar|dp|trees,1,1,1,0.0,0,18,0,,,,,,,,,,,
llama/gen_2/00000_2/0005_1149_E._Election_Promises.cpp,llama,gen_2,00000_2,1149_E_Election_Promises,0,games|graphs,1,1,1,0.35714285714285715,5,14,0,,,,,,,,,,,
llama/gen_2/00000_2/0055_p02613_AtCoder_Beginner_Contest_173_-_Judge_Status_Summary.cpp,llama,gen_2,00000_2,p02613_AtCoder_Beginner_Contest_173_-_Judge_Status_Summary,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0178_1291_B._Array_Sharpening.cpp,llama,gen_2,00000_2,1291_B_Array_Sharpening,0,greedy|implementation,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00000_2/0239_p02405_Print_a_Chessboard.cpp,llama,gen_2,00000_2,p02405_Print_a_Chessboard,0,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0199_p01684_Venn_Diagram.cpp,llama,gen_2,00001_2,p01684_Venn_Diagram,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0063_1027_E._Inverse_Coloring.cpp,llama,gen_2,00001_2,1027_E_Inverse_Coloring,1,combinatorics|dp|math,1,1,1,0.15789473684210525,6,38,0,,,,,,,,,,,
llama/gen_2/00001_2/0180_p02603_M-SOLUTIONS_Programming_Contest_2020_-_Road_to_Millionaire.cpp,llama,gen_2,00001_2,p02603_M-SOLUTIONS_Programming_Contest_2020_-_Road_to_Millionaire,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0147_1511_F._Chainword.cpp,llama,gen_2,00001_2,1511_F_Chainword,1,brute force|data structures|dp|matrices|string suffix structures|strings,1,1,1,0.0,0,41,1,,,,,,,,,,,
llama/gen_2/00001_2/0107_p00100_Sale_Result.cpp,llama,gen_2,00001_2,p00100_Sale_Result,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0052_p00914_Equal_Sum_Sets.cpp,llama,gen_2,00001_2,p00914_Equal_Sum_Sets,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0001_161_B._Discounts.cpp,llama,gen_2,00001_2,161_B_Discounts,1,constructive algorithms|greedy|sortings,1,1,1,0.0,0,14,0,,,,,,,,,,,
llama/gen_2/00001_2/0190_p00313_Secret_Investigation.cpp,llama,gen_2,00001_2,p00313_Secret_Investigation,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0013_464_D._World_of_Darkraft_-_2.cpp,llama,gen_2,00001_2,464_D_World_of_Darkraft_-_2,1,dp|probabilities,1,1,1,0.0,0,35,0,,,,,,,,,,,
llama/gen_2/00001_2/0178_961_F._k-substrings.cpp,llama,gen_2,00001_2,961_F_k-substrings,1,binary search|hashing|string suffix structures,1,1,1,0.25,2,8,0,,,,,,,,,,,
llama/gen_2/00001_2/0240_474_C._Captain_Marmot.cpp,llama,gen_2,00001_2,474_C_Captain_Marmot,1,brute force|geometry,1,1,1,0.36363636363636365,8,22,0,,,,,,,,,,,
llama/gen_2/00001_2/0099_p02943_AtCoder_Grand_Contest_037_-_Reversing_and_Concatenating.cpp,llama,gen_2,00001_2,p02943_AtCoder_Grand_Contest_037_-_Reversing_and_Concatenating,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0231_263_D._Cycle_in_Graph.cpp,llama,gen_2,00001_2,263_D_Cycle_in_Graph,1,dfs and similar|graphs,1,1,1,0.0,0,10,1,,,,,,,,,,,
llama/gen_2/00001_2/0069_1180_E._Serge_and_Dining_Room.cpp,llama,gen_2,00001_2,1180_E_Serge_and_Dining_Room,1,binary search|data structures|graph matchings|greedy|implementation|math|trees,1,1,1,0.3333333333333333,1,3,0,,,,,,,,,,,
llama/gen_2/00001_2/0207_1084_C._The_Fair_Nut_and_String.cpp,llama,gen_2,00001_2,1084_C_The_Fair_Nut_and_String,1,combinatorics|dp|implementation,1,1,1,0.1111111111111111,1,9,0,,,,,,,,,,,
llama/gen_2/00001_2/0119_p01904_Minimum_Enclosing_Rectangle.cpp,llama,gen_2,00001_2,p01904_Minimum_Enclosing_Rectangle,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0077_1366_A._Shovels_and_Swords.cpp,llama,gen_2,00001_2,1366_A_Shovels_and_Swords,1,binary search|greedy|math,1,1,1,1.0,7,7,0,,,,,,,,,,,
llama/gen_2/00001_2/0139_1332_G._No_Monotone_Triples.cpp,llama,gen_2,00001_2,1332_G_No_Monotone_Triples,1,data structures,1,1,1,0.2,1,5,0,,,,,,,,,,,
llama/gen_2/00001_2/0100_p03080_ExaWizards_2019_-_Red_or_Blue.cpp,llama,gen_2,00001_2,p03080_ExaWizards_2019_-_Red_or_Blue,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0071_1216_D._Swords.cpp,llama,gen_2,00001_2,1216_D_Swords,1,math,1,1,1,0.0,0,5,1,,,,,,,,,,,
llama/gen_2/00001_2/0171_750_F._New_Year_and_Finding_Roots.cpp,llama,gen_2,00001_2,750_F_New_Year_and_Finding_Roots,1,constructive algorithms|implementation|interactive|trees,1,1,1,0.0,0,4,0,,,,,,,,,,,
llama/gen_2/00001_2/0021_656_E._Out_of_Controls.cpp,llama,gen_2,00001_2,656_E_Out_of_Controls,1,*special,1,1,1,1.0,35,35,0,,,,,,,,,,,
llama/gen_2/00001_2/0189_p00156_Moats_around_the_Castle.cpp,llama,gen_2,00001_2,p00156_Moats_around_the_Castle,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0081_1525_D._Armchairs.cpp,llama,gen_2,00001_2,1525_D_Armchairs,1,dp|flows|graph matchings|greedy,1,1,1,0.1111111111111111,1,9,0,,,,,,,,,,,
llama/gen_2/00001_2/0220_139_D._Digits_Permutations.cpp,llama,gen_2,00001_2,139_D_Digits_Permutations,1,greedy,1,1,1,0.0,0,24,1,,,,,,,,,,,
llama/gen_2/00001_2/0130_1148_C._Crazy_Diamond.cpp,llama,gen_2,00001_2,1148_C_Crazy_Diamond,1,constructive algorithms|sortings,1,1,1,0.08333333333333333,1,12,0,,,,,,,,,,,
llama/gen_2/00001_2/0121_p02185_Many_Decimal_Integers.cpp,llama,gen_2,00001_2,p02185_Many_Decimal_Integers,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0150_187_B._AlgoRace.cpp,llama,gen_2,00001_2,187_B_AlgoRace,1,dp|shortest paths,1,1,1,1.0,6,6,0,,,,,,,,,,,
llama/gen_2/00001_2/0165_56_E._Domino_Principle.cpp,llama,gen_2,00001_2,56_E_Domino_Principle,1,binary search|data structures|sortings,1,1,1,0.0,0,5,0,,,,,,,,,,,
llama/gen_2/00001_2/0049_p00447_Searching_Constellation.cpp,llama,gen_2,00001_2,p00447_Searching_Constellation,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0149_166_A._Rank_List.cpp,llama,gen_2,00001_2,166_A_Rank_List,1,binary search|implementation|sortings,1,1,1,1.0,42,42,0,,,,,,,,,,,
llama/gen_2/00001_2/0004_228_D._Zigzag.cpp,llama,gen_2,00001_2,228_D_Zigzag,1,data structures,1,1,1,0.0,0,4,0,,,,,,,,,,,
llama/gen_2/00001_2/0200_p01828_M_and_A.cpp,llama,gen_2,00001_2,p01828_M_and_A,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0159_421_D._Bug_in_Code.cpp,llama,gen_2,00001_2,421_D_Bug_in_Code,1,binary search|data structures|sortings,1,1,1,1.0,29,29,0,,,,,,,,,,,
llama/gen_2/00001_2/0144_1438_C._Engineer_Artem.cpp,llama,gen_2,00001_2,1438_C_Engineer_Artem,1,2-sat|chinese remainder theorem|constructive algorithms|fft|flows,1,1,1,0.0,0,2,0,,,,,,,,,,,
llama/gen_2/00001_2/0194_p00943_Routing_a_Marathon_Race.cpp,llama,gen_2,00001_2,p00943_Routing_a_Marathon_Race,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0039_p02971_AtCoder_Beginner_Contest_134_-_Exception_Handling.cpp,llama,gen_2,00001_2,p02971_AtCoder_Beginner_Contest_134_-_Exception_Handling,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0041_p03254_AtCoder_Grand_Contest_027_-_Candy_Distribution_Again.cpp,llama,gen_2,00001_2,p03254_AtCoder_Grand_Contest_027_-_Candy_Distribution_Again,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0142_1396_A._Multiples_of_Length.cpp,llama,gen_2,00001_2,1396_A_Multiples_of_Length,1,constructive algorithms|greedy|number theory,1,1,1,0.17647058823529413,3,17,0,,,,,,,,,,,
llama/gen_2/00001_2/0206_1062_D._Fun_with_Integers.cpp,llama,gen_2,00001_2,1062_D_Fun_with_Integers,1,dfs and similar|graphs|implementation|math,1,1,1,0.0,0,37,0,,,,,,,,,,,
llama/gen_2/00001_2/0137_1290_A._Mind_Control.cpp,llama,gen_2,00001_2,1290_A_Mind_Control,1,brute force|data structures|implementation,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0033_931_A._Friends_Meeting.cpp,llama,gen_2,00001_2,931_A_Friends_Meeting,1,brute force|greedy|implementation|math,1,1,1,0.10810810810810811,4,37,0,,,,,,,,,,,
llama/gen_2/00001_2/0168_633_A._Ebony_and_Ivory.cpp,llama,gen_2,00001_2,633_A_Ebony_and_Ivory,1,brute force|math|number theory,1,1,1,0.0,0,131,0,,,,,,,,,,,
llama/gen_2/00001_2/0175_845_B._Luba_And_The_Ticket.cpp,llama,gen_2,00001_2,845_B_Luba_And_The_Ticket,1,brute force|greedy|implementation,1,1,1,0.30985915492957744,44,142,0,,,,,,,,,,,
llama/gen_2/00001_2/0005_252_B._Unsorting_Array.cpp,llama,gen_2,00001_2,252_B_Unsorting_Array,1,brute force|sortings,1,1,1,0.7333333333333333,22,30,0,,,,,,,,,,,
llama/gen_2/00001_2/0015_512_B._Fox_And_Jumping.cpp,llama,gen_2,00001_2,512_B_Fox_And_Jumping,1,bitmasks|brute force|dp|math,1,1,1,0.875,7,8,0,,,,,,,,,,,
llama/gen_2/00001_2/0148_1539_D._PriceFixed.cpp,llama,gen_2,00001_2,1539_D_PriceFixed,1,binary search|greedy|implementation|sortings|two pointers,1,1,1,0.4166666666666667,5,12,0,,,,,,,,,,,
llama/gen_2/00001_2/0102_p03371_AtCoder_Beginner_Contest_095_-_Half_and_Half.cpp,llama,gen_2,00001_2,p03371_AtCoder_Beginner_Contest_095_-_Half_and_Half,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0226_1543_B._Customising_the_Track.cpp,llama,gen_2,00001_2,1543_B_Customising_the_Track,1,combinatorics|greedy|math,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0003_203_E._Transportation.cpp,llama,gen_2,00001_2,203_E_Transportation,1,greedy|sortings|two pointers,1,1,1,0.3,3,10,0,,,,,,,,,,,
llama/gen_2/00001_2/0048_p00260_Cats_Going_Straight.cpp,llama,gen_2,00001_2,p00260_Cats_Going_Straight,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0106_p04015_AtCoder_Regular_Contest_060_-_Tak_and_Cards.cpp,llama,gen_2,00001_2,p04015_AtCoder_Regular_Contest_060_-_Tak_and_Cards,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0205_103_C._Russian_Roulette.cpp,llama,gen_2,00001_2,103_C_Russian_Roulette,1,constructive algorithms|greedy,1,1,1,0.0,0,10,0,,,,,,,,,,,
llama/gen_2/00001_2/0047_p00127_Pocket_Pager_Input.cpp,llama,gen_2,00001_2,p00127_Pocket_Pager_Input,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0028_814_C._An_impassioned_circulation_of_affection.cpp,llama,gen_2,00001_2,814_C_An_impassioned_circulation_of_affection,1,brute force|dp|strings|two pointers,1,1,1,1.0,9,9,0,,,,,,,,,,,
llama/gen_2/00001_2/0068_1158_F._Density_of_subarrays.cpp,llama,gen_2,00001_2,1158_F_Density_of_subarrays,1,dp|math,1,1,1,0.07142857142857142,1,14,1,,,,,,,,,,,
llama/gen_2/00001_2/0032_909_D._Colorful_Points.cpp,llama,gen_2,00001_2,909_D_Colorful_Points,1,data structures|greedy|implementation,1,1,1,1.0,45,45,0,,,,,,,,,,,
llama/gen_2/00001_2/0024_724_F._Uniformly_Branched_Trees.cpp,llama,gen_2,00001_2,724_F_Uniformly_Branched_Trees,1,combinatorics|dp|trees,1,1,1,0.1836734693877551,9,49,0,,,,,,,,,,,
llama/gen_2/00001_2/0192_p00669_K_Cards.cpp,llama,gen_2,00001_2,p00669_K_Cards,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0089_319_B._Psychos_in_a_Line.cpp,llama,gen_2,00001_2,319_B_Psychos_in_a_Line,1,data structures|implementation,1,1,1,0.14285714285714285,1,7,0,,,,,,,,,,,
llama/gen_2/00001_2/0110_p00610_Cleaning_Robot_2.cpp,llama,gen_2,00001_2,p00610_Cleaning_Robot_2,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0042_p03407_AtCoder_Beginner_Contest_091_-_Two_Coins.cpp,llama,gen_2,00001_2,p03407_AtCoder_Beginner_Contest_091_-_Two_Coins,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0212_1191_C._Tokitsukaze_and_Discard_Items.cpp,llama,gen_2,00001_2,1191_C_Tokitsukaze_and_Discard_Items,1,implementation|two pointers,1,1,1,0.8421052631578947,16,19,0,,,,,,,,,,,
llama/gen_2/00001_2/0104_p03694_AtCoder_Beginner_Contest_064_-_Traveling_AtCoDeer_Problem.cpp,llama,gen_2,00001_2,p03694_AtCoder_Beginner_Contest_064_-_Traveling_AtCoDeer_Problem,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0055_p01316_Differential_Pulse_Code_Modulation.cpp,llama,gen_2,00001_2,p01316_Differential_Pulse_Code_Modulation,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0198_p01516_Milky_Way.cpp,llama,gen_2,00001_2,p01516_Milky_Way,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0125_1036_B._Diagonal_Walking_v.2.cpp,llama,gen_2,00001_2,1036_B_Diagonal_Walking_v2,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0239_451_D._Count_Good_Substrings.cpp,llama,gen_2,00001_2,451_D_Count_Good_Substrings,1,math,1,1,1,1.0,9,9,0,,,,,,,,,,,
llama/gen_2/00001_2/0079_1408_A._Circle_Coloring.cpp,llama,gen_2,00001_2,1408_A_Circle_Coloring,1,constructive algorithms,1,1,1,0.0,0,1,0,,,,,,,,,,,
llama/gen_2/00001_2/0145_1463_B._Find_The_Array.cpp,llama,gen_2,00001_2,1463_B_Find_The_Array,1,bitmasks|constructive algorithms|greedy,1,1,1,0.10526315789473684,2,19,0,,,,,,,,,,,
llama/gen_2/00001_2/0009_371_B._Fox_Dividing_Cheese.cpp,llama,gen_2,00001_2,371_B_Fox_Dividing_Cheese,1,math|number theory,1,1,1,0.11764705882352941,6,51,1,,,,,,,,,,,
llama/gen_2/00001_2/0030_85_D._Sum_of_Medians.cpp,llama,gen_2,00001_2,85_D_Sum_of_Medians,1,binary search|brute force|data structures|implementation,1,1,1,0.2,1,5,0,,,,,,,,,,,
llama/gen_2/00001_2/0204_1016_C._Vasya_And_The_Mushrooms.cpp,llama,gen_2,00001_2,1016_C_Vasya_And_The_Mushrooms,1,dp|implementation,1,1,1,0.16666666666666666,1,6,0,,,,,,,,,,,
llama/gen_2/00001_2/0057_p01797_Kimagure_Cleaner.cpp,llama,gen_2,00001_2,p01797_Kimagure_Cleaner,1,,1,1,1,,0,0,0,,,,,,,,,,,
llama/gen_2/00001_2/0094_980_E._The_Number_Games.cpp,llama,gen_2,00001_2,980_E_The_Number_Games,1,data structures|greedy|trees,1,1,1,0.25,3,12,0,,,,,,,,,,,
llama/gen_2/00001_2/0242_521_C._Pluses_everywhere.cpp,llama,gen_2,00001_2,521_C_Pluses_everywhere,1,combinatorics|dp|math|number theory,1,1,1,0.2,4,20,0,,,,,,,,,,,
